date,y_items
2024-01-01,01X,NHS ST HELENS,4,188.59,0,0
2024-01-01,02T,NHS CALDERDALE,5,235.69,0,0
2024-01-01,02E,NHS WARRINGTON,6,282.85,0,0
2024-01-01,03N,NHS SHEFFIELD,6,282.87,0,0
2024-01-01,03Q,NHS VALE OF YORK,6,282.82,0,0
2024-01-01,01H,NHS NORTH CUMBRIA,7,329.93,0,0
2024-01-01,03K,NHS NORTH LINCOLNSHIRE,7,329.94,0,0
2024-01-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,7,329.97,0,0
2024-01-01,01V,NHS SOUTHPORT AND FORMBY,8,377.18,0,0
2024-01-01,06N,NHS HERTS VALLEYS,8,377.16,0,0
2024-01-01,09D,NHS BRIGHTON AND HOVE,8,377.13,0,0
2024-01-01,78H,NHS NORTHAMPTONSHIRE,8,377.16,0,0
2024-01-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,8,377.16,0,0
2024-01-01,00Q,NHS BLACKBURN WITH DARWEN,9,424.23,0,0
2024-01-01,06T,NHS NORTH EAST ESSEX,9,424.21,0,0
2024-01-01,92A,NHS SURREY HEARTLANDS,10,471.43,0,0
2024-01-01,01A,NHS EAST LANCASHIRE,11,518.61,0,0
2024-01-01,02M,NHS FYLDE AND WYRE,12,565.61,0,0
2024-01-01,04V,NHS WEST LEICESTERSHIRE,12,565.67,0,0
2024-01-01,42D,NHS NORTH YORKSHIRE,12,565.63,0,0
2024-01-01,72Q,NHS SOUTH EAST LONDON,12,565.77,0,0
2024-01-01,D4U1Y,NHS FRIMLEY,12,565.71,0,0
2024-01-01,11J,NHS DORSET,13,612.82,0,0
2024-01-01,99A,NHS LIVERPOOL,13,612.89,0,0
2024-01-01,04C,NHS LEICESTER CITY,14,659.98,0,0
2024-01-01,11M,NHS GLOUCESTERSHIRE,14,659.97,0,0
2024-01-01,14Y,NHS BUCKINGHAMSHIRE,15,707.16,0,0
2024-01-01,84H,NHS COUNTY DURHAM,15,707.09,0,0
2024-01-01,99C,NHS NORTH TYNESIDE,15,707.09,0,0
2024-01-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,16,754.26,0,0
2024-01-01,00R,NHS BLACKPOOL,19,895.55,0,0
2024-01-01,13T,NHS NEWCASTLE GATESHEAD,19,895.69,0,0
2024-01-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",19,895.76,0,0
2024-01-01,02X,NHS DONCASTER,20,942.73,0,0
2024-01-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,20,942.76,0,0
2024-01-01,02Y,NHS EAST RIDING OF YORKSHIRE,21,1084.25,0,0
2024-01-01,97R,NHS EAST SUSSEX,21,989.89,0,0
2024-01-01,01W,NHS STOCKPORT,22,1037.0,0,0
2024-01-01,03R,NHS WAKEFIELD,22,1131.44,0,0
2024-01-01,15N,NHS DEVON,22,1037.14,0,0
2024-01-01,01G,NHS SALFORD,24,1131.36,0,0
2024-01-01,26A,NHS NORFOLK AND WAVENEY,24,1225.54,0,0
2024-01-01,93C,NHS NORTH CENTRAL LONDON,24,1131.53,0,0
2024-01-01,12F,NHS WIRRAL,26,1225.59,0,0
2024-01-01,11X,NHS SOMERSET,27,1272.89,0,0
2024-01-01,01Y,NHS TAMESIDE AND GLOSSOP,28,1319.95,0,0
2024-01-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",29,1367.13,0,0
2024-01-01,01J,NHS KNOWSLEY,30,1414.35,0,0
2024-01-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",32,1602.56,0,0
2024-01-01,16C,NHS TEES VALLEY,35,1649.89,0,0
2024-01-01,15F,NHS LEEDS,36,1697.12,0,0
2024-01-01,02H,NHS WIGAN BOROUGH,37,1744.19,0,0
2024-01-01,11N,NHS KERNOW,38,1885.5,0,0
2024-01-01,02A,NHS TRAFFORD,51,2404.1,0,0
2024-01-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",55,2687.12,0,0
2024-01-01,D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM,59,2781.06,0,0
2024-01-01,70F,NHS WEST SUSSEX,60,2922.65,0,0
2024-01-01,71E,NHS LINCOLNSHIRE,60,2828.05,0,0
2024-01-01,14L,NHS MANCHESTER,64,3016.66,0,0
2024-01-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",65,3063.88,0,0
2024-01-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,70,3299.41,0,0
2024-01-01,00Y,NHS OLDHAM,71,3346.83,0,0
2024-01-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,71,3393.65,0,0
2024-01-01,00V,NHS BURY,76,3676.89,0,0
2024-01-01,15E,NHS BIRMINGHAM AND SOLIHULL,79,3912.45,0,0
2024-01-01,91Q,NHS KENT AND MEDWAY,80,3818.13,0,0
2024-01-01,27D,NHS CHESHIRE,81,3817.99,0,0
2024-01-01,W2U3Z,NHS NORTH WEST LONDON,87,4101.43,0,0
2024-01-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",92,4336.54,0,0
2024-01-01,00T,NHS BOLTON,109,5137.51,0,0
2024-01-01,00L,NHS NORTHUMBERLAND,118,5562.07,0,0
TER,0,0.0
2020-10-01,NHS EAST RIDING OF YORKSHIRE,0,0.0
2020-10-01,NHS HULL,0,0.0
2020-10-01,NHS NORTH EAST LINCOLNSHIRE,0,0.0
2020-10-01,NHS NORTH LINCOLNSHIRE,0,0.0
2020-10-01,NHS ROTHERHAM,0,0.0
2020-10-01,NHS SHEFFIELD,0,0.0
2020-10-01,NHS VALE OF YORK,0,0.0
2020-10-01,NHS WAKEFIELD,0,0.0
2020-10-01,NHS EAST LEICESTERSHIRE AND RUTLAND,0,0.0
2020-10-01,NHS LEICESTER CITY,0,0.0
2020-10-01,NHS WEST LEICESTERSHIRE,0,0.0
2020-10-01,NHS CANNOCK CHASE,0,0.0
2020-10-01,NHS EAST STAFFORDSHIRE,0,0.0
2020-10-01,NHS NORTH STAFFORDSHIRE,0,0.0
2020-10-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2020-10-01,NHS STAFFORD AND SURROUNDS,0,0.0
2020-10-01,NHS STOKE ON TRENT,0,0.0
2020-10-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,0,0.0
2020-10-01,NHS EAST AND NORTH HERTFORDSHIRE,0,0.0
2020-10-01,NHS IPSWICH AND EAST SUFFOLK,0,0.0
2020-10-01,NHS HERTS VALLEYS,0,0.0
2020-10-01,NHS MID ESSEX,0,0.0
2020-10-01,NHS NORTH EAST ESSEX,0,0.0
2020-10-01,NHS THURROCK,0,0.0
2020-10-01,NHS WEST ESSEX,0,0.0
2020-10-01,NHS WEST SUFFOLK,0,0.0
2020-10-01,NHS BRIGHTON AND HOVE,0,0.0
2020-10-01,NHS MEDWAY,0,0.0
2020-10-01,NHS OXFORDSHIRE,0,0.0
2020-10-01,NHS PORTSMOUTH,0,0.0
2020-10-01,NHS DORSET,0,0.0
2020-10-01,NHS GLOUCESTERSHIRE,0,0.0
2020-10-01,NHS KERNOW,0,0.0
2020-10-01,NHS SOMERSET,0,0.0
2020-10-01,NHS WIRRAL,0,0.0
2020-10-01,NHS NEWCASTLE GATESHEAD,0,0.0
2020-10-01,NHS MANCHESTER,0,0.0
2020-10-01,NHS BUCKINGHAMSHIRE,0,0.0
2020-10-01,NHS BERKSHIRE WEST,0,0.0
2020-10-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",0,0.0
2020-10-01,NHS BIRMINGHAM AND SOLIHULL,0,0.0
2020-10-01,NHS LEEDS,0,0.0
2020-10-01,NHS DERBY AND DERBYSHIRE,0,0.0
2020-10-01,NHS DEVON,0,0.0
2020-10-01,NHS TEES VALLEY,0,0.0
2020-10-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,0,0.0
2020-10-01,NHS NORFOLK AND WAVENEY,0,0.0
2020-10-01,NHS CHESHIRE,0,0.0
2020-10-01,NHS BRADFORD DISTRICT AND CRAVEN,0,0.0
2020-10-01,NHS SOUTH WEST LONDON,0,0.0
2020-10-01,NHS NORTH YORKSHIRE,0,0.0
2020-10-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,0,0.0
2020-10-01,NHS WEST SUSSEX,0,0.0
2020-10-01,NHS LINCOLNSHIRE,0,0.0
2020-10-01,NHS SOUTH EAST LONDON,0,0.0
2020-10-01,NHS NORTHAMPTONSHIRE,0,0.0
2020-10-01,NHS COUNTY DURHAM,0,0.0
2020-10-01,NHS KENT AND MEDWAY,0,0.0
2020-10-01,NHS SURREY HEARTLANDS,0,0.0
2020-10-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",0,0.0
2020-10-01,NHS NORTH CENTRAL LONDON,0,0.0
2020-10-01,NHS EAST SUSSEX,0,0.0
2020-10-01,NHS LIVERPOOL,0,0.0
2020-10-01,NHS NORTH TYNESIDE,0,0.0
2020-10-01,NHS BASILDON AND BRENTWOOD,0,0.0
2020-10-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2020-10-01,NHS SOUTHEND,0,0.0
2020-10-01,NHS NORTH EAST LONDON,0,0.0
2020-10-01,NHS COVENTRY AND WARWICKSHIRE,0,0.0
2020-10-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,0,0.0
2020-10-01,NHS FRIMLEY,0,0.0
2020-10-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",0,0.0
2020-10-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",0,0.0
2020-10-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",0,0.0
2020-10-01,NHS NORTH WEST LONDON,0,0.0
2020-10-01,NHS KIRKLEES,0,0.0
2020-11-01,NHS NORTHUMBERLAND,0,0.0
2020-11-01,NHS SOUTH TYNESIDE,0,0.0
2020-11-01,NHS SUNDERLAND,0,0.0
2020-11-01,NHS BLACKBURN WITH DARWEN,0,0.0
2020-11-01,NHS BLACKPOOL,0,0.0
2020-11-01,NHS BOLTON,0,0.0
2020-11-01,NHS BURY,0,0.0
2020-11-01,NHS CHORLEY AND SOUTH RIBBLE,0,0.0
2020-11-01,NHS OLDHAM,0,0.0
2020-11-01,NHS EAST LANCASHIRE,0,0.0
2020-11-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0.0
2020-11-01,NHS GREATER PRESTON,0,0.0
2020-11-01,NHS HALTON,0,0.0
2020-11-01,NHS SALFORD,0,0.0
2020-11-01,NHS NORTH CUMBRIA,0,0.0
2020-11-01,NHS KNOWSLEY,0,0.0
2020-11-01,NHS MORECAMBE BAY,0,0.0
2020-11-01,NHS SOUTH SEFTON,0,0.0
2020-11-01,NHS SOUTHPORT AND FORMBY,0,0.0
2020-11-01,NHS STOCKPORT,0,0.0
2020-11-01,NHS ST HELENS,0,0.0
2020-11-01,NHS TAMESIDE AND GLOSSOP,0,0.0
2020-11-01,NHS TRAFFORD,0,0.0
2020-11-01,NHS WARRINGTON,0,0.0
2020-11-01,NHS WEST LANCASHIRE,0,0.0
2020-11-01,NHS WIGAN BOROUGH,0,0.0
2020-11-01,NHS FYLDE AND WYRE,0,0.0
2020-11-01,NHS BARNSLEY,0,0.0
2020-11-01,NHS BASSETLAW,0,0.0
2020-11-01,NHS CALDERDALE,0,0.0
2020-11-01,NHS DONCASTER,0,0.0
2020-11-01,NHS EAST RIDING OF YORKSHIRE,0,0.0
2020-11-01,NHS HULL,0,0.0
2020-11-01,NHS NORTH EAST LINCOLNSHIRE,0,0.0
2020-11-01,NHS NORTH LINCOLNSHIRE,0,0.0
2020-11-01,NHS ROTHERHAM,0,0.0
2020-11-01,NHS SHEFFIELD,0,0.0
2020-11-01,NHS VALE OF YORK,0,0.0
2020-11-01,NHS WAKEFIELD,0,0.0
2020-11-01,NHS EAST LEICESTERSHIRE AND RUTLAND,0,0.0
2020-11-01,NHS LEICESTER CITY,0,0.0
2020-11-01,NHS WEST LEICESTERSHIRE,0,0.0
2020-11-01,NHS CANNOCK CHASE,0,0.0
2020-11-01,NHS EAST STAFFORDSHIRE,0,0.0
2020-11-01,NHS NORTH STAFFORDSHIRE,0,0.0
2020-11-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2020-11-01,NHS STAFFORD AND SURROUNDS,0,0.0
2020-11-01,NHS STOKE ON TRENT,0,0.0
2020-11-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,0,0.0
2020-11-01,NHS EAST AND NORTH HERTFORDSHIRE,0,0.0
2020-11-01,NHS IPSWICH AND EAST SUFFOLK,0,0.0
2020-11-01,NHS HERTS VALLEYS,0,0.0
2020-11-01,NHS MID ESSEX,0,0.0
2020-11-01,NHS NORTH EAST ESSEX,0,0.0
2020-11-01,NHS THURROCK,0,0.0
2020-11-01,NHS WEST ESSEX,0,0.0
2020-11-01,NHS WEST SUFFOLK,0,0.0
2020-11-01,NHS BRIGHTON AND HOVE,0,0.0
2020-11-01,NHS MEDWAY,0,0.0
2020-11-01,NHS OXFORDSHIRE,0,0.0
2020-11-01,NHS PORTSMOUTH,0,0.0
2020-11-01,NHS DORSET,0,0.0
2020-11-01,NHS GLOUCESTERSHIRE,0,0.0
2020-11-01,NHS KERNOW,0,0.0
2020-11-01,NHS SOMERSET,0,0.0
2020-11-01,NHS WIRRAL,0,0.0
2020-11-01,NHS NEWCASTLE GATESHEAD,0,0.0
2020-11-01,NHS MANCHESTER,0,0.0
2020-11-01,NHS BUCKINGHAMSHIRE,0,0.0
2020-11-01,NHS BERKSHIRE WEST,0,0.0
2020-11-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",0,0.0
2020-11-01,NHS BIRMINGHAM AND SOLIHULL,0,0.0
2020-11-01,NHS LEEDS,0,0.0
2020-11-01,NHS DERBY AND DERBYSHIRE,0,0.0
2020-11-01,NHS DEVON,0,0.0
2020-11-01,NHS TEES VALLEY,0,0.0
2020-11-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,0,0.0
2020-11-01,NHS NORFOLK AND WAVENEY,0,0.0
2020-11-01,NHS CHESHIRE,0,0.0
2020-11-01,NHS BRADFORD DISTRICT AND CRAVEN,0,0.0
2020-11-01,NHS SOUTH WEST LONDON,0,0.0
2020-11-01,NHS NORTH YORKSHIRE,0,0.0
2020-11-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,0,0.0
2020-11-01,NHS WEST SUSSEX,0,0.0
2020-11-01,NHS LINCOLNSHIRE,0,0.0
2020-11-01,NHS SOUTH EAST LONDON,0,0.0
2020-11-01,NHS NORTHAMPTONSHIRE,0,0.0
2020-11-01,NHS COUNTY DURHAM,0,0.0
2020-11-01,NHS KENT AND MEDWAY,0,0.0
2020-11-01,NHS SURREY HEARTLANDS,0,0.0
2020-11-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",0,0.0
2020-11-01,NHS NORTH CENTRAL LONDON,0,0.0
2020-11-01,NHS EAST SUSSEX,0,0.0
2020-11-01,NHS LIVERPOOL,0,0.0
2020-11-01,NHS NORTH TYNESIDE,0,0.0
2020-11-01,NHS BASILDON AND BRENTWOOD,0,0.0
2020-11-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2020-11-01,NHS SOUTHEND,0,0.0
2020-11-01,NHS NORTH EAST LONDON,0,0.0
2020-11-01,NHS COVENTRY AND WARWICKSHIRE,0,0.0
2020-11-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,0,0.0
2020-11-01,NHS FRIMLEY,0,0.0
2020-11-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",0,0.0
2020-11-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",0,0.0
2020-11-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",0,0.0
2020-11-01,NHS NORTH WEST LONDON,0,0.0
2020-11-01,NHS KIRKLEES,0,0.0
2020-12-01,NHS NORTHUMBERLAND,0,0.0
2020-12-01,NHS SOUTH TYNESIDE,0,0.0
2020-12-01,NHS SUNDERLAND,0,0.0
2020-12-01,NHS BLACKBURN WITH DARWEN,0,0.0
2020-12-01,NHS BLACKPOOL,0,0.0
2020-12-01,NHS BOLTON,0,0.0
2020-12-01,NHS BURY,0,0.0
2020-12-01,NHS CHORLEY AND SOUTH RIBBLE,0,0.0
2020-12-01,NHS OLDHAM,0,0.0
2020-12-01,NHS EAST LANCASHIRE,0,0.0
2020-12-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0.0
2020-12-01,NHS GREATER PRESTON,0,0.0
2020-12-01,NHS HALTON,0,0.0
2020-12-01,NHS SALFORD,0,0.0
2020-12-01,NHS NORTH CUMBRIA,0,0.0
2020-12-01,NHS KNOWSLEY,0,0.0
2020-12-01,NHS MORECAMBE BAY,0,0.0
2020-12-01,NHS SOUTH SEFTON,0,0.0
2020-12-01,NHS SOUTHPORT AND FORMBY,0,0.0
2020-12-01,NHS STOCKPORT,0,0.0
2020-12-01,NHS ST HELENS,0,0.0
2020-12-01,NHS TAMESIDE AND GLOSSOP,0,0.0
2020-12-01,NHS TRAFFORD,0,0.0
2020-12-01,NHS WARRINGTON,0,0.0
2020-12-01,NHS WEST LANCASHIRE,0,0.0
2020-12-01,NHS WIGAN BOROUGH,0,0.0
2020-12-01,NHS FYLDE AND WYRE,0,0.0
2020-12-01,NHS BARNSLEY,0,0.0
2020-12-01,NHS BASSETLAW,0,0.0
2020-12-01,NHS CALDERDALE,0,0.0
2020-12-01,NHS DONCASTER,0,0.0
2020-12-01,NHS EAST RIDING OF YORKSHIRE,0,0.0
2020-12-01,NHS HULL,0,0.0
2020-12-01,NHS NORTH EAST LINCOLNSHIRE,0,0.0
2020-12-01,NHS NORTH LINCOLNSHIRE,0,0.0
2020-12-01,NHS ROTHERHAM,0,0.0
2020-12-01,NHS SHEFFIELD,0,0.0
2020-12-01,NHS VALE OF YORK,0,0.0
2020-12-01,NHS WAKEFIELD,0,0.0
2020-12-01,NHS EAST LEICESTERSHIRE AND RUTLAND,0,0.0
2020-12-01,NHS LEICESTER CITY,0,0.0
2020-12-01,NHS WEST LEICESTERSHIRE,0,0.0
2020-12-01,NHS CANNOCK CHASE,0,0.0
2020-12-01,NHS EAST STAFFORDSHIRE,0,0.0
2020-12-01,NHS NORTH STAFFORDSHIRE,0,0.0
2020-12-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2020-12-01,NHS STAFFORD AND SURROUNDS,0,0.0
2020-12-01,NHS STOKE ON TRENT,0,0.0
2020-12-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,0,0.0
2020-12-01,NHS EAST AND NORTH HERTFORDSHIRE,0,0.0
2020-12-01,NHS IPSWICH AND EAST SUFFOLK,0,0.0
2020-12-01,NHS HERTS VALLEYS,0,0.0
2020-12-01,NHS MID ESSEX,0,0.0
2020-12-01,NHS NORTH EAST ESSEX,0,0.0
2020-12-01,NHS THURROCK,0,0.0
2020-12-01,NHS WEST ESSEX,0,0.0
2020-12-01,NHS WEST SUFFOLK,0,0.0
2020-12-01,NHS BRIGHTON AND HOVE,0,0.0
2020-12-01,NHS MEDWAY,0,0.0
2020-12-01,NHS OXFORDSHIRE,0,0.0
2020-12-01,NHS PORTSMOUTH,0,0.0
2020-12-01,NHS DORSET,0,0.0
2020-12-01,NHS GLOUCESTERSHIRE,0,0.0
2020-12-01,NHS KERNOW,0,0.0
2020-12-01,NHS SOMERSET,0,0.0
2020-12-01,NHS WIRRAL,0,0.0
2020-12-01,NHS NEWCASTLE GATESHEAD,0,0.0
2020-12-01,NHS MANCHESTER,0,0.0
2020-12-01,NHS BUCKINGHAMSHIRE,0,0.0
2020-12-01,NHS BERKSHIRE WEST,0,0.0
2020-12-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",0,0.0
2020-12-01,NHS BIRMINGHAM AND SOLIHULL,0,0.0
2020-12-01,NHS LEEDS,0,0.0
2020-12-01,NHS DERBY AND DERBYSHIRE,0,0.0
2020-12-01,NHS DEVON,0,0.0
2020-12-01,NHS TEES VALLEY,0,0.0
2020-12-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,0,0.0
2020-12-01,NHS NORFOLK AND WAVENEY,0,0.0
2020-12-01,NHS CHESHIRE,0,0.0
2020-12-01,NHS BRADFORD DISTRICT AND CRAVEN,0,0.0
2020-12-01,NHS SOUTH WEST LONDON,0,0.0
2020-12-01,NHS NORTH YORKSHIRE,0,0.0
2020-12-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,0,0.0
2020-12-01,NHS WEST SUSSEX,0,0.0
2020-12-01,NHS LINCOLNSHIRE,0,0.0
2020-12-01,NHS SOUTH EAST LONDON,0,0.0
2020-12-01,NHS NORTHAMPTONSHIRE,0,0.0
2020-12-01,NHS COUNTY DURHAM,0,0.0
2020-12-01,NHS KENT AND MEDWAY,0,0.0
2020-12-01,NHS SURREY HEARTLANDS,0,0.0
2020-12-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",0,0.0
2020-12-01,NHS NORTH CENTRAL LONDON,0,0.0
2020-12-01,NHS EAST SUSSEX,0,0.0
2020-12-01,NHS LIVERPOOL,0,0.0
2020-12-01,NHS NORTH TYNESIDE,0,0.0
2020-12-01,NHS BASILDON AND BRENTWOOD,0,0.0
2020-12-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2020-12-01,NHS SOUTHEND,0,0.0
2020-12-01,NHS NORTH EAST LONDON,0,0.0
2020-12-01,NHS COVENTRY AND WARWICKSHIRE,0,0.0
2020-12-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,0,0.0
2020-12-01,NHS FRIMLEY,0,0.0
2020-12-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",0,0.0
2020-12-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",0,0.0
2020-12-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",0,0.0
2020-12-01,NHS NORTH WEST LONDON,0,0.0
2020-12-01,NHS KIRKLEES,0,0.0
2021-01-01,NHS NORTHUMBERLAND,0,0.0
2021-01-01,NHS SOUTH TYNESIDE,0,0.0
2021-01-01,NHS SUNDERLAND,0,0.0
2021-01-01,NHS BLACKBURN WITH DARWEN,0,0.0
2021-01-01,NHS BLACKPOOL,0,0.0
2021-01-01,NHS BOLTON,0,0.0
2021-01-01,NHS BURY,0,0.0
2021-01-01,NHS CHORLEY AND SOUTH RIBBLE,0,0.0
2021-01-01,NHS OLDHAM,0,0.0
2021-01-01,NHS EAST LANCASHIRE,0,0.0
2021-01-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0.0
2021-01-01,NHS GREATER PRESTON,0,0.0
2021-01-01,NHS HALTON,0,0.0
2021-01-01,NHS SALFORD,0,0.0
2021-01-01,NHS NORTH CUMBRIA,0,0.0
2021-01-01,NHS KNOWSLEY,0,0.0
2021-01-01,NHS MORECAMBE BAY,0,0.0
2021-01-01,NHS SOUTH SEFTON,0,0.0
2021-01-01,NHS SOUTHPORT AND FORMBY,0,0.0
2021-01-01,NHS STOCKPORT,0,0.0
2021-01-01,NHS ST HELENS,0,0.0
2021-01-01,NHS TAMESIDE AND GLOSSOP,0,0.0
2021-01-01,NHS TRAFFORD,0,0.0
2021-01-01,NHS WARRINGTON,0,0.0
2021-01-01,NHS WEST LANCASHIRE,0,0.0
2021-01-01,NHS WIGAN BOROUGH,0,0.0
2021-01-01,NHS FYLDE AND WYRE,0,0.0
2021-01-01,NHS BARNSLEY,0,0.0
2021-01-01,NHS BASSETLAW,0,0.0
2021-01-01,NHS CALDERDALE,0,0.0
2021-01-01,NHS DONCASTER,0,0.0
2021-01-01,NHS EAST RIDING OF YORKSHIRE,0,0.0
2021-01-01,NHS HULL,0,0.0
2021-01-01,NHS NORTH EAST LINCOLNSHIRE,0,0.0
2021-01-01,NHS NORTH LINCOLNSHIRE,0,0.0
2021-01-01,NHS ROTHERHAM,0,0.0
2021-01-01,NHS SHEFFIELD,0,0.0
2021-01-01,NHS VALE OF YORK,0,0.0
2021-01-01,NHS WAKEFIELD,0,0.0
2021-01-01,NHS EAST LEICESTERSHIRE AND RUTLAND,0,0.0
2021-01-01,NHS LEICESTER CITY,0,0.0
2021-01-01,NHS WEST LEICESTERSHIRE,0,0.0
2021-01-01,NHS CANNOCK CHASE,0,0.0
2021-01-01,NHS EAST STAFFORDSHIRE,0,0.0
2021-01-01,NHS NORTH STAFFORDSHIRE,0,0.0
2021-01-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2021-01-01,NHS STAFFORD AND SURROUNDS,0,0.0
2021-01-01,NHS STOKE ON TRENT,0,0.0
2021-01-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,0,0.0
2021-01-01,NHS EAST AND NORTH HERTFORDSHIRE,0,0.0
2021-01-01,NHS IPSWICH AND EAST SUFFOLK,0,0.0
2021-01-01,NHS HERTS VALLEYS,0,0.0
2021-01-01,NHS MID ESSEX,0,0.0
2021-01-01,NHS NORTH EAST ESSEX,0,0.0
2021-01-01,NHS THURROCK,0,0.0
2021-01-01,NHS WEST ESSEX,0,0.0
2021-01-01,NHS WEST SUFFOLK,0,0.0
2021-01-01,NHS BRIGHTON AND HOVE,0,0.0
2021-01-01,NHS MEDWAY,0,0.0
2021-01-01,NHS OXFORDSHIRE,0,0.0
2021-01-01,NHS PORTSMOUTH,0,0.0
2021-01-01,NHS DORSET,0,0.0
2021-01-01,NHS GLOUCESTERSHIRE,0,0.0
2021-01-01,NHS KERNOW,0,0.0
2021-01-01,NHS SOMERSET,0,0.0
2021-01-01,NHS WIRRAL,0,0.0
2021-01-01,NHS NEWCASTLE GATESHEAD,0,0.0
2021-01-01,NHS MANCHESTER,0,0.0
2021-01-01,NHS BUCKINGHAMSHIRE,0,0.0
2021-01-01,NHS BERKSHIRE WEST,0,0.0
2021-01-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",0,0.0
2021-01-01,NHS BIRMINGHAM AND SOLIHULL,0,0.0
2021-01-01,NHS LEEDS,0,0.0
2021-01-01,NHS DERBY AND DERBYSHIRE,0,0.0
2021-01-01,NHS DEVON,0,0.0
2021-01-01,NHS TEES VALLEY,0,0.0
2021-01-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,0,0.0
2021-01-01,NHS NORFOLK AND WAVENEY,0,0.0
2021-01-01,NHS CHESHIRE,0,0.0
2021-01-01,NHS BRADFORD DISTRICT AND CRAVEN,0,0.0
2021-01-01,NHS SOUTH WEST LONDON,0,0.0
2021-01-01,NHS NORTH YORKSHIRE,0,0.0
2021-01-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,0,0.0
2021-01-01,NHS WEST SUSSEX,0,0.0
2021-01-01,NHS LINCOLNSHIRE,0,0.0
2021-01-01,NHS SOUTH EAST LONDON,0,0.0
2021-01-01,NHS NORTHAMPTONSHIRE,0,0.0
2021-01-01,NHS COUNTY DURHAM,0,0.0
2021-01-01,NHS KENT AND MEDWAY,0,0.0
2021-01-01,NHS SURREY HEARTLANDS,0,0.0
2021-01-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",0,0.0
2021-01-01,NHS NORTH CENTRAL LONDON,0,0.0
2021-01-01,NHS EAST SUSSEX,0,0.0
2021-01-01,NHS LIVERPOOL,0,0.0
